9V6	Martin Municipal	43.16564083	-101.71269530	846
9V9	Chamberlain Municipal	43.76612222	-99.32134000	847
9W7	Currituck County	36.39893194	-76.01631111	848
A04	Centre Municipal	34.15987361	-85.63512944	849
A14	Portage Creek	58.90648500	-157.71410780	850
A30	Scott Valley	41.55819444	-122.85531030	851
A32	Butte Valley	41.88709222	-121.97556140	852
A61	Tuntutuliak	60.33534556	-162.66700940	853
A63	Twin Hills	59.07562167	-160.27304360	854
A79	Chignik Lake	56.25504722	-158.77536140	855
A85	Kwigillingok	59.87644778	-163.16755830	856
AAF	Apalachicola Municipal	29.72754583	-85.02744778	857
AAS	Taylor County	37.35827778	-85.30941667	858
AAT	Alturas Municipal	41.48300000	-120.56536110	859
ABI	Abilene Regional	32.41132000	-99.68189722	860
ABO	Antonio (Nery) Juarbe Pol	18.45111111	-66.67555556	861
ABR	Aberdeen Regional	45.44905556	-98.42183333	862
ABY	Southwest Georgia Regional	31.53551500	-84.19447333	863
ACB	Antrim County	44.98857611	-85.19835500	864
ACJ	Souther	32.11079917	-84.18884806	865
ACK	Nantucket Memorial	41.25305194	-70.06018139	866
ACQ	Waseca Municipal	44.07346389	-93.55294361	867
ACV	Arcata	40.97811528	-124.10861890	868
ACZ	Henderson	34.71789028	-78.00362444	869
ADC	Wadena Municipal	46.45026972	-95.21095472	870
ADG	Lenawee County	41.86943667	-84.07480528	871
ADH	Ada Municipal	34.80434056	-96.67127750	872
ADK	Adak	51.87796389	-176.64603060	873
ADS	Addison	32.96855944	-96.83644778	874
ADT	Atwood-Rawlins County City-County	39.84013889	-101.04202780	875
ADU	Audubon Municipal	41.70137556	-94.92054167	876
AEL	Albert Lea Municipal	43.68151278	-93.36723778	877
AFJ	Washington County	40.13648833	-80.29020083	878
AFK	Nebraska City Municipal	40.60688889	-95.86569444	879
AFM	Ambler	67.10610472	-157.85362030	880
AFN	Jaffrey Municipal Silver Ranch	42.80513417	-72.00302194	881
AFO	Afton Municipal	42.71124583	-110.94216390	882
AGN	Angoon SPB	57.50355528	-134.58509390	883
AGO	Magnolia Municipal	33.22802111	-93.21696861	884
AGZ	Wagner Municipal	43.06332694	-98.29618972	885
AHH	Amery Municipal	45.28114833	-92.37539222	886
AHN	Athens Municipal	33.94859528	-83.32634694	887
AHP	Port Alexander SPB	56.24684222	-134.64815390	888
AHQ	Wahoo Municipal	41.24133333	-96.59402778	889
AIA	Alliance Municipal	42.05325000	-102.80372220	890
AID	Anderson Municipal	40.10862139	-85.61299472	891
AIG	Langlade County	45.15419444	-89.11072222	892
AIK	Aiken Municipal	33.64955556	-81.68447222	893
AIO	Atlantic Municipal	41.40726722	-95.04690639	894
AIT	Aitkin Municipal	46.54842250	-93.67680000	895
AIV	George Downer	33.10706889	-88.19725167	896
AIZ	Lee C Fine Memorial	38.09603500	-92.54948750	897
AJC	Chignik (Anchorage Bay)	56.31146250	-158.37323690	898
AJG	Mt Carmel Municipal	38.60654722	-87.72669417	899
AJO	Corona Municipal	33.89765389	-117.60244000	900
AJR	Habersham County	34.50081944	-83.55487000	901
AK5	Perryville	55.90806056	-159.15857810	902
AKA	Atka	52.22034833	-174.20635030	903
AKH	Gastonia Municipal	35.20265944	-81.14986750	904
AKI	Akiak	60.90481194	-161.22701890	905
AKK	Akhiok	56.93869083	-154.18255560	906
AKN	King Salmon	58.67680167	-156.64921750	907
AKO	Akron-Washington Co	40.17563333	-103.22202780	908
AKP	Anaktuvuk Pass	68.13432250	-151.74168000	909
AL08	Vaiden	32.51235611	-87.38555472	910
ALB	Albany Cty	42.74811944	-73.80297861	911
ALI	Alice International	27.74088889	-98.02694444	912
ALM	Alamogordo-White Sands Regional	32.83994444	-105.99058330	913
ALN	St. Louis Regional	38.89029083	-90.04604306	914
ALO	Waterloo Municipal	42.55708139	-92.40034361	915
ALS	San Luis Valley Regional/Bergman	37.43491667	-105.86655560	916
ALW	Walla Walla Regional	46.09456167	-118.28803670	917
ALX	Thomas C Russell	32.91475167	-85.96295611	918
AMA	Amarillo International	35.21937250	-101.70592720	919
AMG	Bacon County	31.53605556	-82.50655556	920
AMN	Gratiot Community	43.32214250	-84.68794917	921
AMT	Alexander Salamon	38.85148778	-83.56627778	922
AMW	Ames Municipal	41.99206972	-93.62180139	923
ANB	Anniston Metropolitan	33.58816667	-85.85811111	924
AND	Anderson County	34.49494444	-82.70902778	925
ANI	Aniak	61.58159694	-159.54304280	926
ANQ	Steuben County-Tri State	41.63969833	-85.08349333	927
ANV	Anvik	62.64858333	-160.18988890	928
ANW	Ainsworth Municipal	42.57922222	-99.99297222	929
ANY	Anthony Municipal	37.15852194	-98.07964667	930
AOC	Arco-Butte County	43.60343056	-113.33409720	931
AOH	Allen County	40.70694444	-84.02666667	932
AOO	Altoona-Blair Cty	40.29637222	-78.32002306	933
APC	Napa County	38.21319444	-122.28069440	934
APF	Naples Municipal	26.15247222	-81.77544444	935
APN	Alpena County Regional	45.07806750	-83.56028583	936
APT	Marion County-Brown	35.06067778	-85.58531667	937
APV	Apple Valley	34.57528944	-117.18617920	938
AQH	Kwinhagak	59.75700722	-161.87947890	939
AQT	Nuiqsut	70.20995278	-151.00556110	940
AQW	Harriman And West	42.69591417	-73.17038306	941
AQY	Girdwood	60.96609583	-149.12578920	942
ARA	Acadiana Regional	30.03775833	-91.88389611	943
ARB	Ann Arbor Municipal	42.22298361	-83.74560722	944
ARC	Arctic Village	68.11608083	-145.57611140	945
ARG	Walnut Ridge Regional	36.12534667	-90.92461944	946
ARR	Aurora Municipal	41.77192944	-88.47565917	947
ART	Watertown Intl	43.99192222	-76.02173861	948
ARV	Lakeland	45.92792556	-89.73094278	949
ASD	Slidell	30.34505500	-89.82078833	950
ASE	Aspen-Pitkin Co/Sardy	39.22316000	-106.86884500	951
ASG	Springdale Municipal	36.17641056	-94.11925833	952
ASH	Boire	42.78176306	-71.51477944	953
ASJ	Tri-County	36.29752583	-77.17085556	954
ASL	Marshall - Harrison County	32.52050000	-94.30777778	955
ASN	Talladega Municipal	33.56991111	-86.05085833	956
AST	Astoria Regional	46.15797222	-123.87869440	957
ASW	Warsaw Municipal	41.27470000	-85.84005556	958
ASX	John F Kennedy Memorial	46.54852806	-90.91896639	959
ATA	Hall-Miller Municipal	33.10180500	-94.19532694	960
ATK	Atqasuk	70.46727611	-157.43573610	961
ATS	Artesia Municipal	32.85252806	-104.46768640	962
ATW	Outagamie County Regional	44.25740806	-88.51947556	963
ATY	Watertown Municipal	44.91398056	-97.15471944	964
AUG	Augusta State	44.32064972	-69.79731806	965
AUH	Aurora Municipal	40.89413889	-97.99455556	966
AUK	Alakanuk	62.68004417	-164.65992530	967
AUM	Austin Municipal	43.66499083	-92.93338500	968
AUN	Auburn Municipal	38.95476944	-121.08208060	969
AUO	Auburn-Opelik	32.61635417	-85.43355944	970
AUS	Austin-Bergstrom International	30.19453278	-97.66987194	971
AUW	Wausau Municipal	44.92847222	-89.62661111	972
AVC	Mecklenburg-Brunswick Regional	36.68827778	-78.05447222	973
AVK	Alva Regional	36.77317000	-98.66994611	974
AVL	Asheville Regional	35.43619444	-82.54180556	975
AVO	Avon Park Municipal	27.59114500	-81.52785333	976
AVP	Wilkes-Barre/Scranton Intl	41.33814944	-75.72426750	977
AVX	Catalina	33.40494444	-118.41586110	978
AWG	Washington Municipal	41.27610083	-91.67344389	979
AWI	Wainwright	70.63800000	-159.99475000	980
AWM	West Memphis Municipal	35.13505861	-90.23444639	981
AWO	Arlington Municipal	48.16074833	-122.15902080	982
AXA	Algona Municipal	43.07791056	-94.27199278	983
AXN	Chandler	45.86629833	-95.39466806	984
AXS	Altus Municipal	34.69878194	-99.33810000	985
AXV	Neil Armstrong	40.49338889	-84.29894444	986
AXX	Angel Fire	36.42240972	-105.28929670	987
AYS	Waycross-Ware County	31.24905556	-82.39530556	988
AZC	Colorado City Municipal	36.95994444	-113.01388890	989
AZE	Hazelhurst	31.88465639	-82.64738778	990
AZO	Kalamazoo County	42.23487500	-85.55205750	991
B01	Granville	43.42507111	-73.26205306	992
B08	Silver Springs	39.40324917	-119.25182920	993
B16	Whitford	43.08027611	-76.53837556	994
B19	Biddeford Municipal	43.46411111	-70.47238889	995
B21	Sugarloaf Regional	45.08616639	-70.21617778	996
BAF	Barnes Municipal	42.15773111	-72.71562028	997
BAK	Columbus Municipal	39.26191861	-85.89634556	998
BAM	Battle Mountain	40.59904583	-116.87433580	999
BAX	Huron County Memorial	43.78091667	-82.98566667	1000
BAZ	New Braunfels Municipal	29.70450000	-98.04222222	1001
BBB	Benson Municipal	45.33193250	-95.65056500	1002
BBD	Curtis	31.17816667	-99.32463889	1003
BBP	Marlboro County	34.62170861	-79.73435944	1004
BBW	Broken Bow Municipal	41.43645056	-99.64216861	1005
BCB	Virginia Tech	37.20782361	-80.40832778	1006
BCE	Bryce Canyon	37.70637111	-112.14547250	1007
BCK	Black River Falls Area	44.25073861	-90.85528028	1008
BCT	Boca Raton	26.37848667	-80.10769667	1009
BCV	Birchwood	61.41612444	-149.50888000	1010
BDE	Baudette International	48.72741667	-94.61030556	1011
BDG	Blanding Muni	37.58303472	-109.48328890	1012
BDL	Bradley International	41.93887417	-72.68322833	1013
BDR	Igor I Sikorsky Memorial	41.16348417	-73.12617861	1014
BDX	Broadus	45.43332500	-105.41721330	1015
BED	Laurence G Hanscom	42.46995306	-71.28903000	1016
BEH	Southwest Michigan Regional	42.12858333	-86.42850000	1017
BET	Bethel	60.77977639	-161.83799750	1018
BFD	Bradford Reg	41.80306778	-78.64012083	1019
BFF	Scotts Bluff County	41.87402778	-103.59563890	1020
BFK	Buffalo Municipal	36.86330139	-99.61873056	1021
BFR	Virgil I Grissom Municipal	38.84003306	-86.44536361	1022
BFW	Silver Bay Municipal	47.24902778	-91.41558333	1023
BGD	Hutchinson County	35.70004194	-101.39405360	1024
BGE	Decatur County Industrial Airpark	30.97152778	-84.63744444	1025
BGF	Winchester Municipal	35.17753417	-86.06616722	1026
BGM	Binghamton Regional	42.20848278	-75.97961361	1027
BGQ	Big Lake Strip Nr 2	61.53556806	-149.81389750	1028
BGR	Bangor International	44.80744444	-68.82813889	1029
BHB	Hancock Co-Bar Harbor	44.44969444	-68.36150000	1030
BHC	Baxley Municipal	31.71383333	-82.39377778	1031
BHK	Baker Muni	46.34763639	-104.25944750	1032
BHM	Birmingham International	33.56294306	-86.75354972	1033
BID	Block Island State	41.16811889	-71.57784167	1034
BIE	Beatrice Municipal	40.30127778	-96.75411111	1035
BIG	Allen AAF	63.99454722	-145.72164170	1036
BIH	Bishop	37.37309556	-118.36360890	1037
BIL	Billings Logan Intl	45.80766250	-108.54286110	1038
BIS	Bismarck Municipal	46.77411111	-100.74672220	1039
BIV	Tulip City	42.74316667	-86.10502778	1040
BJI	Bemidji-Beltrami County	47.50942417	-94.93372333	1041
BJJ	Wayne County	40.87480556	-81.88825000	1042
BKD	Breckenridge Stephens County	32.71904694	-98.89099972	1043
BKE	Baker City Municipal	44.83733333	-117.80908330	1044
BKV	Hernando County	28.47359722	-82.45542139	1045
BKW	Raleigh Cty Memorial	37.78732833	-81.12416417	1046
BKX	Brookings Municipal	44.30483333	-96.81694444	1047
BLF	Mercer Cty	37.29579944	-81.20769056	1048
BLH	Blythe	33.61916278	-114.71687640	1049
BLI	Bellingham Intl	48.79275000	-122.53752780	1050
BLM	Allaire Arpt	40.18691806	-74.12488694	1051
BLV	Scott AFB/MidAmerica	38.54517861	-89.83518444	1052
BMC	Brigham City	41.55239139	-112.06226250	1053
BMG	Monroe County	39.14602139	-86.61668278	1054
BMI	Central Illinois Regional	40.47798556	-88.91595278	1055
BML	Berlin Municipal	44.57537278	-71.17593167	1056
BMQ	Burnet Muni-Kate Craddock	30.73894444	-98.23858333	1057
BMT	Beaumont Municipal	30.07044111	-94.21553806	1058
BNF	Baranof Warm Springs SPB	57.08882583	-134.83314140	1059
BNG	Banning Municipal	33.92307111	-116.85057560	1060
BNL	Barnwell County	33.25777778	-81.38833333	1061
BNO	Burns Muni	43.59212778	-118.95497890	1062
BNW	Boone Municipal	42.04956944	-93.84757222	1063
BOI	Boise Air Terminal	43.56444444	-116.22277780	1064
BOK	Brookings	42.07455556	-124.29009390	1065
BOS	Gen Edw L Logan Intl	42.36434750	-71.00517917	1066
BOW	Bartow Municipal	27.94335750	-81.78344167	1067
BPI	Big Piney-Marbleton	42.58506972	-110.11115310	1068
BPK	Baxter County Regional	36.36894194	-92.47052806	1069
BPT	Southeast Texas Regional	29.95083333	-94.02069444	1070
BQN	Rafael Hernandez	18.49486111	-67.12944444	1071
BRD	Brainerd-Crow Wing County Regional	46.39785806	-94.13722750	1072
BRL	Burlington Municipal	40.78322500	-91.12550556	1073
BRO	Brownsville/S.Padre Island International	25.90683333	-97.42586111	1074
BRW	Wiley Post Will Rogers Memorial	71.28544750	-156.76600190	1075
BRY	Samuels	37.81432167	-85.49963806	1076
BST	Belfast Municipal	44.40966667	-69.01225000	1077
BTI	Barter Island	70.13390278	-143.57704440	1078
BTL	W K Kellogg Regional	42.30727806	-85.25147972	1079
BTM	Bert Mooney	45.95479528	-112.49746000	1080
BTN	Britton Municipal	45.81522222	-97.74313889	1081
BTP	Butler Cty	40.77692611	-79.94972417	1082
BTR	Baton Rouge Metropolitan, Ryan	30.53316083	-91.14963444	1083
BTT	Bettles	66.91528667	-151.52805560	1084
BTV	Burlington International	44.47300361	-73.15031250	1085
BTY	Beatty	36.86105722	-116.78700360	1086
BUB	Cram	41.77669444	-99.14975000	1087
BUM	Butler Memorial	38.28977028	-94.34012694	1088
BUR	Burbank-Glendale-Pasadena	34.20061917	-118.35849690	1089
BUY	Burlington Municipal	36.04854333	-79.47488694	1090
BVI	Beaver County	40.77248083	-80.39142556	1091
BVK	Buckland	65.98228611	-161.15197780	1092
BVN	Albion Municipal	41.72857778	-98.05575972	1093
BVO	Bartlesville Municipal	36.76247611	-96.01115167	1094
BVS	Skagit Regional/Bay View	48.47088889	-122.42086110	1095
BVX	Batesville Regional	35.72610500	-91.64736083	1096
BVY	Beverly Municipal	42.58417111	-70.91651833	1097
BWC	Brawley Municipal	32.99310000	-115.51693250	1098
BWD	Brownwood Municipal	31.79362222	-98.95649528	1099
BWG	Bowling Green-Warren County	36.96451667	-86.41967917	1100
BWP	Harry Stern	46.24640083	-96.60568250	1101
BXA	George R Carr Memorial	30.81368639	-89.86496444	1102
BXG	Burke County	33.04093056	-82.00397917	1103
BXK	Buckeye Municipal	33.42088556	-112.68630000	1104
BYA	Boundary	64.07830278	-141.11337500	1105
BYG	Johnson County	44.38108528	-106.72178970	1106
BYI	Burley Municipal	42.54260361	-113.77154420	1107
BZN	Gallatin	45.77690139	-111.15300720	1108
C00	Mercer County	41.24864500	-90.73708361	1109
C05	Chenega Bay	60.07730556	-147.99188890	1110
C09	Morris Municipal	41.42541667	-88.41869444	1111
C15	Pekin Municipal	40.48820611	-89.67591083	1112
C17	Marion	42.03111083	-91.52934222	1113
C18	Frankfort	41.47750000	-87.84047222	1114
C25	Waverly Municipal	42.74195250	-92.50793528	1115
C29	Morey	43.11424444	-89.53073222	1116
C34	Gibson City Municipal	40.48578389	-88.26727250	1117
C35	Reedsburg Municipal	43.52589944	-89.98322194	1118
C47	Portage Municipal	43.56009250	-89.48309278	1119
C52	Burlington Municipal	42.69056389	-88.30464000	1120
C56	Sanger	41.37756167	-87.68137528	1121
C62	Kendallville Municipal	41.47271639	-85.26080833	1122
C65	Plymouth Municipal	41.36513333	-86.30050417	1123
C66	Monmouth Municipal	40.92970444	-90.63110722	1124
C71	Crosby Municipal	31.29600472	-91.05288167	1125
C73	Dixon Muni-Charles R Walgreen	41.83369889	-89.44621333	1126
C75	Marshall County	41.01928583	-89.38642222	1127
C77	Poplar Grove	42.32268639	-88.83651833	1128
C80	New Coalinga Municipal	36.16313889	-120.29381390	1129
C81	Campbell	42.32461111	-88.07408806	1130
C83	Byron	37.82845250	-121.62582190	1131
C91	Dowagiac Municipal	41.99293417	-86.12801250	1132
CAD	Wexford County	44.27531333	-85.41892694	1133
CAG	Craig-Moffat	40.49522139	-107.52164670	1134
CAO	Clayton Municipal Airpark	36.44585972	-103.15465830	1135
CAR	Caribou Municipal	46.87150000	-68.01791667	1136
CAV	Clarion Municipal	42.74194389	-93.75890944	1137
CBE	Cumberland Regional	39.61541667	-78.76086361	1138
CBF	Council Bluffs Municipal	41.25947222	-95.75997222	1139
CBG	Cambridge Municipal	45.55854639	-93.26464361	1140
CBK	Shaltz	39.42753083	-101.04657190	1141
CCB	Cable	34.11154056	-117.68758970	1142
CCO	Newnan-Coweta County	33.31208333	-84.77027778	1143
CCR	Buchanan	37.98965639	-122.05689720	1144
CCY	Charles City Municipal	43.07260861	-92.61077833	1145
CDB	Cold Bay	55.20559972	-162.72426280	1146
CDC	Cedar City Muni	37.70097028	-113.09857500	1147
CDH	Harrell	33.62279917	-92.76339528	1148
CDI	Cambridge Municipal	39.97504417	-81.57759528	1149
CDK	George T Lewis	29.13774500	-83.04984361	1150
CDN	Woodward	34.28358333	-80.56486111	1151
CDR	Chadron Municipal	42.83755556	-103.09541670	1152
CDW	Essex Cty Arpt	40.87522278	-74.28135667	1153
CEC	Jack McNamara	41.78015722	-124.23653330	1154
CEF	Westover AFB	42.19826389	-72.53425833	1155
CEK	Crete Municipal	40.61791667	-96.92488889	1156
CEM	Central	65.57380667	-144.78329080	1157
CEU	Oconee County Regional	34.67205556	-82.88644444	1158
CEV	Mettel	39.69803139	-85.13124528	1159
CEW	Bob Sikes	30.77883333	-86.52211111	1160
CEY	Kyle-Oakley	36.66458333	-88.37277722	1161
CEZ	Cortez Muni	37.30299778	-108.62806580	1162
CFD	Coulter	30.71569444	-96.33136111	1163
CFJ	Crawfordsville Municipal	39.97562861	-86.91986361	1164
CFK	Chefornak	60.14922556	-164.28563250	1165
CFT	Greenlee County	32.95284306	-109.21034530	1166
CFV	Coffeyville Municipal	37.09404750	-95.57189417	1167
CGA	Craig SPB	55.47883139	-133.14780110	1168
CGC	Crystal River	28.86727778	-82.57130556	1169
CGE	Cambridge-Dorchester	38.53930556	-76.03036111	1170
CGI	Cape Girardeau Municipal	37.22531694	-89.57075167	1171
CGS	College Park	38.98058333	-76.92230556	1172
CGZ	Casa Grande Municipal	32.95488889	-111.76683330	1173
CHA	Lovell	35.03526833	-85.20378778	1174
CHD	Chandler Municipal	33.26908333	-111.81113890	1175
CHK	Chickasha Municipal	35.09614694	-97.96618361	1176
CHO	Charlottesville-Albermarle	38.13863889	-78.45286111	1177
CHP	Circle Hot Springs	65.48547222	-144.61078360	1178
CHT	Chillicothe Municipal	39.78215278	-93.49568056	1179
CHU	Houston County	43.59635861	-91.50394639	1180
CIC	Chico Municipal	39.79538278	-121.85842310	1181
CID	Eastern Iowa	41.88458833	-91.71087222	1182
CII	Choteau	47.82528056	-112.16621360	1183
CIK	Chalkyitsik	66.64969083	-143.73594920	1184
CIN	Arthur N Neu	42.04619444	-94.78900000	1185
CIR	Cairo	37.06447222	-89.21961111	1186
CIU	Chippewa County International	46.25075194	-84.47238528	1187
CJR	Culpeper Regional	38.52670750	-77.85885528	1188
CJX	Crooked Creek	61.86902194	-158.13711780	1189
CKB	Benedum	39.29663889	-80.22808333	1190
CKC	Grand Marais/Cook County	47.83830556	-90.38313889	1191
CKF	Crisp County - Cordele	31.98883333	-83.77391667	1192
CKI	Williamsburg County	33.71722222	-79.85697222	1193
CKM	Fletcher	34.29971000	-90.51231611	1194
CKN	Crookston Muni Kirkwood	47.84169417	-96.62162028	1195
CKP	Cherokee Municipal	42.73147222	-95.55613889	1196
CKV	Outlaw	36.62188083	-87.41495361	1197
CKX	Chicken	64.07133833	-141.95227920	1198
CLI	Clintonville Municipal	44.61381306	-88.73126667	1199
CLL	Easterwood	30.58858944	-96.36382417	1200
CLM	William R Fairchild Intl	48.12019444	-123.49969440	1201
CLP	Clarks Point	58.84230472	-158.54523310	1202
CLS	Chehalis-Centralia	46.67649194	-122.97929670	1203
CLT	Charlotte/Douglas International	35.21401111	-80.94312583	1204
CLW	Clearwater Air Park	27.97668639	-82.75874028	1205
CMA	Camarillo	34.21375472	-119.09432640	1206
CMI	University of Illinois-Willard	40.03925000	-88.27805556	1207
CMX	Houghton County Memorial	47.16841722	-88.48906083	1208
CMY	Sparta/Fort McCoy	43.95834806	-90.73789750	1209
CNC	Chariton Municipal	41.01962389	-93.35968028	1210
CNH	Claremont Municipal	43.37043194	-72.36867667	1211
CNK	Blosser Municipal	39.54925139	-97.65231667	1212
CNM	Cavern City Air Terminal	32.33747222	-104.26327780	1213
CNO	Chino	33.97469444	-117.63661110	1214
CNP	Billy G Ray	41.07747222	-102.46405560	1215
CNU	Chanute Martin Johnson	37.66879722	-95.48506444	1216
CNY	Canyonlands	38.75495611	-109.75484390	1217
COD	Yellowstone Regional	44.52019417	-109.02379610	1218
COE	Coeur D'Alene Air Terminal	47.77429167	-116.81962310	1219
COI	Merritt Island	28.34158944	-80.68549750	1220
COM	Coleman Municipal	31.84113889	-99.40361111	1221
CON	Concord Municipal	43.20273278	-71.50228556	1222
COQ	Cloquet-Carlton County	46.70016833	-92.50552861	1223
COT	Cotulla-Lasalle County	28.45825583	-99.22016389	1224
COU	Columbia Regional	38.81809306	-92.21962917	1225
CPC	Columbus County Municipal	34.27287278	-78.71499278	1226
CPM	Compton/Woodley	33.89001611	-118.24368310	1227
CPR	Natrona County Intl	42.90835556	-106.46446610	1228
CPS	St. Louis Downtown	38.57072444	-90.15622111	1229
CPX	Benjamin Rivera Noriega	18.31328917	-65.30432444	1230
CQA	Lakefield	40.48408333	-84.56011111	1231
CQB	Chandler Municipal	35.72381556	-96.82027306	1232
CQX	Chatham Municipal	41.68840028	-69.98952417	1233
CRC	Circle City	65.83049389	-144.07581280	1234
CRE	Grand Strand	33.81175000	-78.72394444	1235
CRO	Corcoran	36.10245111	-119.59484690	1236
CRP	Corpus Christi International	27.77036083	-97.50121528	1237
CRQ	McClellan-Palomar	33.12822222	-117.28022220	1238
CRS	C Davis Campbell -Corsicana Muni	32.02748861	-96.39803611	1239
CRT	Crossett Municipal	33.17833278	-91.88018806	1240
CRW	Yeager	38.37315083	-81.59318972	1241
CRX	Roscoe Turner	34.91496778	-88.60348361	1242
CSB	Cambridge Municipal	40.30658333	-100.16208330	1243
CSG	Columbus Metropolitan	32.51633333	-84.93886111	1244
CSQ	Creston Municipal	41.02146139	-94.36331917	1245
CSV	Crossville Memorial	35.95129194	-85.08497806	1246
CTB	Cut Bank Muni	48.60835444	-112.37614640	1247
CTJ	West Georgia Regional	33.63102778	-85.15202778	1248
CTK	Ingersoll	40.56909444	-90.07484000	1249
CTY	Cross City	29.63552778	-83.10475000	1250
CTZ	Sampson County	34.97561194	-78.36461528	1251
CUH	Cushing Municipal	35.94992500	-96.77305278	1252
CUL	Carmi Municipal	38.08947917	-88.12306111	1253
CUT	Custer County	43.73331611	-103.61769470	1254
CVG	Cincinnati Northern Kentucky Intl	39.04614278	-84.66217250	1255
CVK	Sharp County Regional	36.26487139	-91.56264111	1256
CVN	Clovis Municipal	34.42513889	-103.07927780	1257
CVO	Corvallis Muni	44.49719361	-123.28982970	1258
CVX	Charlevoix Municipal	45.30477778	-85.27477778	1259
CWA	Central Wisconsin	44.77761917	-89.66677944	1260
CWI	Clinton Municipal	41.83111250	-90.32913056	1261
CWV	Claxton-Evans County	32.19505556	-81.86955556	1262
CXC	Chitina	61.58285917	-144.42709690	1263
CXE	Chase City Municipal	36.78833556	-78.50155361	1264
CXF	Coldfoot	67.25163417	-150.20656720	1265
CXL	Calexico International	32.66950333	-115.51332810	1266
CXO	Montgomery County	30.35183333	-95.41446750	1267
CXP	Carson	39.19222972	-119.73436110	1268
CXU	Camilla-Mitchell County	31.21291667	-84.23680556	1269
CYO	Pickaway County Memorial	39.51600611	-82.98215361	1270
CYS	Cheyenne	41.15572250	-104.81183810	1271
CYW	Clay Center Municipal	39.38713889	-97.15721417	1272
CZD	Cozad Municipal	40.86911111	-100.00422220	1273
CZG	Tri-Cities	42.07853583	-76.09633306	1274
CZL	Tom B David	34.45678278	-84.93949944	1275
CZN	Chisana	62.07118972	-142.04837420	1276
CZT	Dimmit County	28.52225111	-99.82363444	1277
D04	Bowman Municipal	46.18699111	-103.42808060	1278
D05	Garrison Municipal	47.65594444	-101.43722220	1279
D07	Faith Municipal	45.03609417	-102.01988030	1280
D09	Bottineau Municipal	48.83039167	-100.41713610	1281
D19	Quentin Aanenson	43.62080278	-96.21864028	1282
D22	Angola	42.66010111	-78.99115556	1283
D25	Manitowish Waters	46.12197222	-89.88233333	1284
D38	Canandaiga	42.90718611	-77.32162639	1285
D42	Springfield Municipal	44.23107000	-94.99893444	1286
D50	Crosby Municipal	48.92851556	-103.29725140	1287
D55	Robertson	48.75301778	-98.39333694	1288
D57	Glen Ullin Municipal	46.81278306	-101.86015560	1289
D60	Tioga Municipal	48.38053250	-102.89798530	1290
D73	Monroe-Walton County	33.78149889	-83.69355389	1291
D77	Lancaster	42.92228111	-78.61224889	1292
D87	Harbor Springs	45.42556528	-84.91338389	1293
D95	Dupont-Lapeer	43.06703333	-83.27244444	1294
D98	Romeo	42.79699083	-82.97526583	1295
DAB	Daytona Beach International	29.17991667	-81.05805556	1296
DAG	Barstow-Daggett	34.85371333	-116.78668750	1297
DAN	Danville Regional	36.57286111	-79.33611111	1298
DAW	Skyhaven	43.28406194	-70.92925472	1299
DBN	"W. H. ""Bud"" Barron"	32.56445806	-82.98525556	1300
DBQ	Dubuque Municipal	42.40295944	-90.70916722	1301
DCA	Ronald Reagan Washington National	38.85208333	-77.03772222	1302
DCK	Dahl Creek	66.94333806	-156.90467390	1303
DCU	Pryor  Regional	34.65264667	-86.94536778	1304
DCY	Daviess County	38.70042333	-87.12973222	1305
DDC	Dodge City Regional	37.76312194	-99.96542389	1306
DDH	William H. Morse State	42.89133250	-73.24640750	1307
DEC	Decatur	39.83456250	-88.86568917	1308
DED	Deland Municipal-Taylor	29.06698056	-81.28394167	1309
DEE	Deering	66.06820583	-162.76660280	1310
DEH	Decorah Municipal	43.27550139	-91.73937389	1311
DEQ	J Lynn Helms Sevier County	34.04699556	-94.39936556	1312
DEW	Deer Park	47.96663889	-117.42666670	1313
DFI	Defiance Memorial	41.33750000	-84.42880556	1314
DFW	Dallas-Fort Worth International	32.89595056	-97.03720000	1315
DGW	Converse County	42.79725000	-105.38573610	1316
DHN	Dothan	31.32133917	-85.44962889	1317
DHT	Dalhart Municipal	36.02258500	-102.54727750	1318
DIK	Dickinson Municipal	46.79738889	-102.80195280	1319
DKB	Dekalb-Taylor Municipal	41.93188111	-88.70829861	1320
DKK	Dunkirk Municipal	42.49333528	-79.27204167	1321
DLG	Dillingham	59.04541250	-158.50333890	1322
DLL	Baraboo - Wisconsin Dells	43.52195389	-89.77090222	1323
DLN	Dillon	45.25536056	-112.55250670	1324
DLO	Delano Municipal	35.74558056	-119.23650390	1325
DLS	Columbia Gorge Regional	45.61854556	-121.16734390	1326
DLZ	Delaware Municipal	40.27970139	-83.11480167	1327
DM2	Diomede Heliport	65.75861111	-168.95305560	1328
DMN	Deming Municipal	32.26230917	-107.72063970	1329
DMO	Sedalia Memorial	38.70688889	-93.17611111	1330
DMW	Carroll County	39.60827778	-77.00766667	1331
DNN	Dalton Municipal	34.72174833	-84.86910806	1332
DNS	Denison Municipal	41.98643250	-95.38072083	1333
DNV	Vermilion County	40.19946861	-87.59553528	1334
DPA	Du Page	41.90688333	-88.24841722	1335
DPL	P B Raiford	35.00006444	-77.98169500	1336
DQH	Douglas Municipal	31.47780833	-82.85961556	1337
DRI	Beauregard Parish	30.83152778	-93.33963889	1338
DRO	Durango-La Plata County	37.15151667	-107.75376920	1339
